sequence,label
i do not know but this timeless piece harmonies of it sounds like it' part 1 of theirs song 'Let me love you' ft. Dj Snake 🥶☄ sooo resonating🥶,1
this kid cool,1
Wow 20 millions likes. That should be 1 of the most disliked videos of all time...,0
♥️song,1
It was published in the year was born 😂😂,1
Sweet memories well it' 2022 have fun 😊,1
Hi my name is justin anugerah pachca.my mom take you name to my name 😑.you can say me Justin,1
""" know love me,, know you care,""... its sweet and Beautiful thing, that fear, ... love from distance, love as friend, but do not think ' brave enough to be lovers again...but betrayed so many times in love lost faith, they used it like vessel to transport hate,",1
Bro reply some time you good from,1
Oh this one could be considered classic one😂,1
Justin is soooooo cute,1
Nice song the fur coat and,1
"February 03, 2022 Legend!",1
think ' going to sing this song to my future girlfriend.,1
OMG great vIcE nOt 😍😍😍,1
Love this idc what you all say,1
Holy SHIT this has 2. god dame,0
Legend watching in 2022,1
This is not bad song. This is actually good but it' getting repetitive. 've heard shorts using this sound/song MILLION FRICKIN TIMES really good but not favourite.,0
Top top top 🔥,1
Mr.Justin is cute😊😊😊😊,1
This is my favorite song as kid lol.... 🤣🤣🤣,1
Wow 🥺 02 .02 .2022🥺❤️❤️,1
' dislike button,0
11 year later ✌,1
Ultra pro max legends are watching after 11 years ago 😂😂,1
Ultra pro max legends are watching after 11 years ago😂😂😂,1
maturing is realizing this song is actually banger,1
Back when Justin Bieber was every girl’ dream boy friend. and am one of them,1
"It' song amazing, good for me because learn english it' very helpful for me ❣️❣️",1
Although it has been 11 years it has got 31 million dislikes,0
can do better justin,0
Tha fucking legend' are watching in 2022 ... Say yes or no,1
"used to hate this song, now think it' better than current songs nowadays😂",1
"would honestly say, this music sounds way better than music of today. That' just my opinion.",1
Ultra legend are watching. This video in 2022,1
don' now him but this song..,1
1:21 is that DRAKE?!,1
No hate for justin,1
Here after 11 years,1
"Idc what anyone says, this is bop if still call dudes who like JB gay gay 🤣🖐. As weird as it sounds fw the pre pubescent sound.",1
"today is 2,670,956,193 views let us see end of the february😃",1
This song defined 2010s Generations of Music.,1
wonderful song,1
2022 February we still listen this song ✨,1
"For many years have been very depressed, this song finally gave me the gut and power to get out of my house and jump off bridge",0
Most popular nd everyone crazy about this song during that tym.. Still goes on,1
"came to check the dislikes,uhh youtube 😬",0
Still 2022.JB get older but this song still .,1
From 2022 love this song,1
"This song had us in such head lock along with mindless behavior, nicki Minaj, and Justine miss it so much",0
It' 2022 and this song still in my favourite list .....🤗❤️❤️ love from India 🥰,1
"Daily 2 times ears this song broooooooo. Adicted ,❤️",1
Forgot,1
Dubai budget+,1
He' definitely not going to catch on. give him two years tops.,0
this song will always be heard every year and will not be forgotten🔥,1
Its feb 2022 how many people are here,1
just found out this was one of the most disliked videos on YT.. didn' believe it..the hate is real🙃,0
It is song for my boyfriend Joseph love tamara ❤️❤️❤️❤️❤️❤️❤️❤️❤️,1
Love Justin Bieber 💖,1
Badd songggg boi,0
Pov: you are here because you saw video says that this has 11 million dislikes,0
😚😚😚😚😚😚💖💖,1
BABEH BABEH BABEH BABEH BABEH OHHHHHHHHHHHHHHHHHHHHHH BABEH OHHHHHHHHHHHHH,1
its 2022: 12M dislikes so far,0
Attractive guys vs ugly guys 🤣.,0
2022 wtf 🤔❤🐯,1
"2010: 1 million dislikes, 200.000 likes 2020: 12 million dislikes, 20 million likes",0
man can' believe teenager saying baby repeatedly become famous,0
this is where my mom listening to this song. They still blasting this song in 2022,1
Use me as Dislike button 👎,0
2:13 ludacris turned into eminem!,1
This dropped and the rest is history🙌,1
2022 we rock,1
He sounds like girl. Change my mind,0
You can use me as disslike button 👍,0
"Freddie you are supposed to be on lockdown Venessa , when was 13 had my first love .",1
Girl way did not just 👊 hem GOD,1
Is it Tinashe over there?,1
was your biggest fan,1
Any Indian ?,0
This song is just 🔥 like best song ever the innocence in the voice is soul of this song 🎶🎶🎶,1
bolt sing with gazelle in zootopia+,1
damn we used to make fun of this dude for being feminine and no we be bumping bladee and ecco2k,0
Just tell me why was he hated.,0
2022 how many people are still listening,1
This song brings back childhood memmories 🥲❤️,1
"Dislike👎 Yes YouTube , you may take my dislike by you may never take my comment.",0
"Abe kya kr diya 10 million like ke baad sidhe 20million like, 💯 fuck you",0
Use like for this comment as dislikes button,0
After long 11 years 😌💞,1
Still my fav song ✨😭,1
Came here to see most disliked vedio...but why it so ?? No idea.. lv it💖💖🦋🦋,1
pov you came to check how many dislikes...,0
*This song is my childhood anyone who relates?*,1
Justin Bieber and Jasmin 😍😘😘😘,1
Thank you justin bieber for everything with you and your friends the one you spoke to that day and given given withing you. love and respect for your family and your believe.,1
This is February 2022...let' see who are watching till the song...really masterpieces ☠️💖☠️,1
11 years ago had my first love ....❤️,1
This song reminds me of my pre-school days ♥️,1
loved this songl,1
February 2022 anyone,1
Legends are seeing in 2022,1
Very nice my brother,1
"Feb 19, 2010 20M",0
67.4M subscribers,1
Hello 2022?,0
02/02/2022,1
"Its February 2022, let' see how many legends are listening to this masterpiece🧡",1
2022 🙏🏻💯,1
"Yesterday is history, Tomorrow is mystery, But today is gift That' why it' called the present ~ Master Oogway",1
Justin bieber is the best 😍😘,1
This is the most disliked YouTube video.,0
"lyrics/letras Oh, woah Oh, woah Oh, woah You know you love me, know you care Just shout whenever, and will be there You are my love, you are my heart And we will never, ever, ever be apart Are we an item? Girl, quit playing! We are just friends? What are you saying? Said there' another and looked right in my eyes My first love broke my heart for the first time And was like Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Oh, for you, would have done whatever And just can' believe we ain' together And want to play it cool, but ' losing you will buy you anything, will buy you any ring And ' in pieces, baby, fix me And just shake me till you wake me from this bad dream ' going down, down, down, down And just can' believe my first love won' be around And ' like Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh,like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Luda! When was thirteen, had my first love There was nobody that compared to my baby And nobody came to between us or could ever come above She had me going crazy, oh, was starstruck She woke me up daily, don' need no Starbucks She make my heart pound skip beat when see her in the street and At school, on the playground But really want to see her on the weekend She knows she got me dazing Because she was so amazing And now my heart is breaking But just keep on saying Baby, baby, baby, ooh,like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh,like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine ' gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (gone, gone, gone) ' gone",0
Damn man you can legit see drake at 1:14 of the video lol,1
Who listen this song in 2022 🤗,1
Anyone pls tell the female casts name,0
Certified hood classic bruh,1
think just saw drake 🙄,1
Show love 2022,1
hola marc0,1
Justin Bieber lovers let' chat 🥰,1
can' see dislikes😭,0
Fav one,1
one like on my comment is one dislike on this video,0
This song never gets old 🥺,1
🎉🤩🥰😍,1
#💖,1
ALMOST THE 12TH YEAR Anniversary,1
We are here to remember the former dislike champion. Lest we forget 😇,1
Aisha,1
Very beautiful video ❤👍👍,1
Why so many dislike?,0
That song is the reason why youtube removed dislikes from every video in youtube Edit- am not disrespecting the song,0
"As much as every Gen kid hating on this song back then and now, we can all agree that this is certified hood classic",1
My childhood memories. It' my childhood favorite song. Many many Love ❤️ from Bangladesh 🇧🇩,1
It hut the spot !! can see the way used to sing baby everytime cuz can' with other lyrics back then 😂😂❤️,1
papi beaver,1
love this song by Justin Bieber 💖🥰,1
Justine Villegas: Filipino Mexican,1
love❤️ form Bangladesh 🇧🇩 heard this song- when was just 8 yrs old!! still favourite song of mine!,1
This song will officially be 12 years old on Feb 19th,1
this guy in 2010 he did the fast and furious and he did the song justin bieber baby,1
Amazing justin sir,1
11yrs back this man steal so many GF main reason for breakup ya’ll agree??Hit like👍now 2022 FeB2,0
#remaster,0
2022 😍❤🇧🇷,1
Warning:This song is addictive,1
Everyone in early 2010s: this is crap Also everyone in early 2020s:,0
’ watching this in 2022 the girl look way older then justin,1
Ninesgggggggg,1
Do Not lie to yourself- this song is elementary and middle song dance vibes. Some of my best memories are jumping up and down to this in like 7th grade. Not fan of Justin but this song will forever be iconic,1
It' not song xxx tention is the reall rapper miss you🥺❤️,0
hate this song drake is in it,0
When was little really liked this song so now really miss my childhood by listening to this song,1
"February 2 2022, this is love month❤ hey! Can you be my baby🥺✌",1
Justin Bieber,1
made this 2010 i am still not born,1
Its february 2022 let' see how many legends are listening to this incredible song😍show me😋,1
How many dislikes got that song?,0
Man this song is cracked,1
he was 15 or 16 when this song released,1
"Wow 0 dislikes, must be banger",1
"am from Eritrea, proud of",1
It good,1
"Looking back, deadass feel like Earth was an alien planet.",0
Justin when he was only 6 years old.,1
hi Justin my name is Kayla,1
dear Justin my friend bobby love you,1
"Justin is unique artist, there will never be another like him, he remained at the top for years and marked our generation in an inexplicable proportion, without doubt he is the prince of pop.",1
2022???????☝️😂,0
Use me as dislike Button.,0
am brazilian,1
the likes on this vid are like an unspoken poll of how much we like justin lol,1
It' 2022 and am still watching 🔥🥺,0
It is like want to stop but can' it is like watching after song and song it just crazy and my my favorite song is by justin it is love yourself,0
